id,puntuacion
4139,8.0
4140,7.0
4141,8.0
4142,7.0
4143,6.0
4144,7.0
4145,7.0
4146,8.0
4147,8.0
4148,7.0
4149,9.0
4150,7.0
4151,7.0
4152,8.0
4153,6.0
4154,5.0
4155,8.0
4156,8.0
4157,7.0
4158,7.0
4159,8.0
4160,8.0
4161,6.0
4162,7.0
4163,6.0
4164,8.0
4165,7.0
4166,7.0
4167,8.0
4168,8.0
4169,8.0
4170,6.0
4171,7.0
4172,6.0
4173,7.0
4174,7.0
4175,8.0
4176,8.0
4177,8.0
4178,8.0
4179,7.0
4180,7.0
4181,7.0
4182,8.0
4183,7.0
4184,8.0
4185,8.0
4186,9.0
4187,6.0
4188,7.0
4189,8.0
4190,6.0
4191,6.0
4192,8.0
4193,7.0
4194,7.0
4195,7.0
4196,7.0
4197,8.0
4198,7.0
4199,7.0
4200,6.0
4201,8.0
4202,7.0
4203,8.0
4204,7.0
4205,7.0
4206,7.0
4207,7.0
4208,7.0
4209,6.0
4210,7.0
4211,7.0
4212,8.0
4213,7.0
4214,6.0
4215,8.0
4216,7.0
4217,7.0
4218,8.0
4219,8.0
4220,7.0
4221,8.0
4222,6.0
4223,7.0
4224,7.0
4225,5.0
4226,7.0
4227,6.0
4228,8.0
4229,7.0
4230,8.0
4231,7.0
4232,7.0
4233,7.0
4234,7.0
4235,8.0
4236,6.0
4237,8.0
4238,7.0
4239,7.0
4240,7.0
4241,6.0
4242,7.0
4243,6.0
4244,8.0
4245,7.0
4246,8.0
4247,8.0
4248,7.0
4249,7.0
4250,6.0
4251,8.0
4252,6.0
4253,7.0
4254,8.0
4255,9.0
4256,8.0
4257,7.0
4258,6.0
4259,8.0
4260,6.0
4261,7.0
4262,8.0
4263,8.0
4264,6.0
4265,7.0
4266,7.0
4267,6.0
4268,8.0
4269,7.0
4270,7.0
4271,8.0
4272,8.0
4273,7.0
4274,7.0
4275,7.0
4276,7.0
4277,7.0
4278,8.0
4279,7.0
4280,7.0
4281,7.0
4282,6.0
4283,6.0
4284,8.0
4285,7.0
4286,7.0
4287,7.0
4288,7.0
4289,7.0
4290,6.0
4291,8.0
4292,7.0
4293,8.0
4294,6.0
4295,7.0
4296,8.0
4297,7.0
4298,8.0
4299,7.0
4300,8.0
4301,7.0
4302,7.0
4303,7.0
4304,7.0
4305,7.0
4306,7.0
4307,7.0
4308,7.0
4309,8.0
4310,8.0
4311,8.0
4312,6.0
4313,8.0
4314,7.0
4315,8.0
4316,8.0
4317,7.0
4318,8.0
4319,7.0
4320,8.0
4321,7.0
4322,7.0
4323,8.0
4324,6.0
4325,7.0
4326,6.0
4327,7.0
4328,6.0
4329,7.0
4330,6.0
4331,8.0
4332,7.0
4333,7.0
4334,7.0
4335,7.0
4336,7.0
4337,7.0
4338,6.0
4339,7.0
4340,7.0
4341,8.0
4342,7.0
4343,8.0
4344,7.0
4345,7.0
4346,7.0
4347,8.0
4348,8.0
4349,7.0
4350,7.0
4351,8.0
4352,8.0
4353,8.0
4354,7.0
4355,7.0
4356,8.0
4357,6.0
4358,7.0
4359,8.0
4360,8.0
4361,8.0
4362,7.0
4363,7.0
4364,8.0
4365,8.0
4366,7.0
4367,7.0
4368,7.0
4369,7.0
4370,8.0
4371,6.0
4372,7.0
4373,7.0
4374,8.0
4375,7.0
4376,7.0
4377,8.0
4378,8.0
4379,9.0
4380,8.0
4381,7.0
4382,7.0
4383,7.0
4384,6.0
4385,8.0
4386,7.0
4387,7.0
4388,8.0
4389,8.0
4390,7.0
4391,7.0
4392,6.0
4393,7.0
4394,7.0
4395,7.0
4396,8.0
4397,7.0
4398,7.0
4399,7.0
4400,8.0
4401,8.0
4402,7.0
4403,7.0
4404,7.0
4405,7.0
4406,9.0
4407,7.0
4408,7.0
4409,8.0
4410,8.0
4411,7.0
4412,8.0
4413,7.0
4414,6.0
4415,8.0
4416,8.0
4417,6.0
4418,6.0
4419,7.0
4420,6.0
4421,6.0
4422,7.0
4423,8.0
4424,7.0
4425,6.0
4426,7.0
4427,7.0
4428,7.0
4429,8.0
4430,7.0
4431,7.0
4432,8.0
4433,6.0
4434,7.0
4435,7.0
4436,8.0
4437,7.0
4438,6.0
4439,8.0
4440,7.0
4441,7.0
4442,8.0
4443,8.0
4444,8.0
4445,8.0
4446,7.0
4447,6.0
4448,7.0
4449,8.0
4450,8.0
4451,7.0
4452,8.0
4453,7.0
4454,8.0
4455,7.0
4456,8.0
4457,6.0
4458,7.0
4459,8.0
4460,6.0
4461,6.0
4462,6.0
4463,7.0
4464,7.0
4465,6.0
4466,7.0
4467,6.0
4468,7.0
4469,7.0
4470,6.0
4471,8.0
4472,7.0
4473,7.0
4474,8.0
4475,8.0
4476,7.0
4477,7.0
4478,6.0
4479,6.0
4480,7.0
4481,8.0
4482,7.0
4483,8.0
4484,7.0
4485,7.0
4486,7.0
4487,7.0
4488,7.0
4489,7.0
4490,8.0
4491,7.0
4492,6.0
4493,7.0
4494,6.0
4495,6.0
4496,8.0
4497,7.0
4498,8.0
4499,8.0
4500,6.0
4501,7.0
4502,8.0
4503,7.0
4504,8.0
4505,7.0
4506,7.0
4507,7.0
4508,7.0
4509,6.0
4510,7.0
4511,8.0
4512,7.0
4513,7.0
4514,6.0
4515,7.0
4516,7.0
4517,7.0
4518,8.0
4519,7.0
4520,7.0
4521,8.0
4522,8.0
4523,7.0
4524,7.0
4525,8.0
4526,7.0
4527,7.0
4528,7.0
4529,6.0
4530,6.0
4531,7.0
4532,7.0
4533,9.0
4534,6.0
4535,8.0
4536,7.0
4537,7.0
4538,8.0
4539,8.0
4540,7.0
4541,7.0
4542,7.0
4543,8.0
4544,7.0
4545,6.0
4546,7.0
4547,8.0
4548,8.0
4549,8.0
4550,7.0
4551,7.0
4552,7.0
4553,8.0
4554,8.0
4555,7.0
4556,7.0
4557,6.0
4558,7.0
4559,7.0
4560,7.0
4561,7.0
4562,7.0
4563,7.0
4564,7.0
4565,8.0
4566,7.0
4567,7.0
4568,7.0
4569,8.0
4570,6.0
4571,7.0
4572,8.0
4573,8.0
4574,7.0
4575,7.0
4576,8.0
4577,8.0
4578,7.0
4579,8.0
4580,6.0
4581,7.0
4582,8.0
4583,7.0
4584,6.0
4585,7.0
4586,7.0
4587,8.0
4588,7.0
4589,8.0
4590,7.0
4591,8.0
4592,8.0
4593,8.0
4594,7.0
4595,8.0
4596,7.0
4597,8.0
4598,7.0
4599,6.0
4600,6.0
4601,7.0
4602,7.0
4603,7.0
4604,8.0
4605,8.0
4606,7.0
4607,7.0
4608,7.0
4609,7.0
4610,7.0
4611,8.0
4612,7.0
4613,7.0
4614,8.0
4615,8.0
4616,7.0
4617,7.0
4618,7.0
4619,8.0
4620,8.0
4621,8.0
4622,6.0
4623,8.0
4624,8.0
4625,7.0
4626,7.0
4627,8.0
4628,5.0
4629,7.0
4630,6.0
4631,7.0
4632,8.0
4633,6.0
4634,7.0
4635,7.0
4636,6.0
4637,7.0
4638,6.0
4639,8.0
4640,8.0
4641,6.0
4642,7.0
4643,7.0
4644,6.0
4645,7.0
4646,6.0
4647,7.0
4648,8.0
4649,8.0
4650,6.0
4651,8.0
4652,7.0
4653,6.0
4654,8.0
4655,8.0
4656,7.0
4657,7.0
4658,8.0
4659,6.0
4660,8.0
4661,7.0
4662,8.0
4663,6.0
4664,7.0
4665,8.0
4666,6.0
4667,6.0
4668,7.0
4669,8.0
4670,8.0
4671,7.0
4672,6.0
4673,8.0
4674,7.0
4675,9.0
4676,7.0
4677,7.0
4678,6.0
4679,7.0
4680,8.0
4681,8.0
4682,8.0
4683,7.0
4684,6.0
4685,7.0
4686,8.0
4687,7.0
4688,7.0
4689,7.0
4690,7.0
4691,7.0
4692,8.0
4693,6.0
4694,8.0
4695,8.0
4696,8.0
4697,7.0
4698,7.0
4699,8.0
4700,6.0
4701,7.0
4702,8.0
4703,7.0
4704,8.0
4705,7.0
4706,6.0
4707,7.0
4708,8.0
4709,7.0
4710,7.0
4711,6.0
4712,6.0
4713,7.0
4714,7.0
4715,7.0
4716,6.0
4717,7.0
4718,6.0
4719,6.0
4720,8.0
4721,7.0
4722,7.0
4723,8.0
4724,6.0
4725,7.0
4726,7.0
4727,7.0
4728,8.0
4729,8.0
4730,8.0
4731,6.0
4732,7.0
4733,7.0
4734,7.0
4735,7.0
4736,7.0
4737,7.0
4738,8.0
4739,7.0
4740,7.0
4741,7.0
4742,7.0
4743,9.0
4744,7.0
4745,7.0
4746,7.0
4747,6.0
4748,8.0
4749,8.0
4750,6.0
4751,7.0
4752,7.0
4753,9.0
4754,9.0
4755,7.0
4756,7.0
4757,8.0
4758,8.0
4759,7.0
4760,8.0
4761,7.0
4762,7.0
4763,6.0
4764,7.0
4765,6.0
4766,7.0
4767,7.0
4768,7.0
4769,7.0
4770,7.0
4771,5.0
4772,7.0
4773,8.0
4774,7.0
4775,6.0
4776,7.0
4777,7.0
4778,7.0
4779,7.0
4780,7.0
4781,7.0
4782,8.0
4783,6.0
4784,6.0
4785,7.0
4786,7.0
4787,7.0
4788,7.0
4789,8.0
4790,6.0
4791,7.0
4792,7.0
4793,7.0
4794,7.0
4795,7.0
4796,6.0
4797,7.0
4798,8.0
4799,7.0
4800,7.0
4801,9.0
4802,8.0
4803,7.0
4804,8.0
4805,8.0
4806,7.0
4807,7.0
4808,8.0
4809,7.0
4810,7.0
4811,7.0
4812,9.0
4813,8.0
4814,7.0
4815,6.0
4816,8.0
4817,7.0
4818,8.0
4819,7.0
4820,8.0
4821,7.0
4822,7.0
4823,8.0
4824,8.0
4825,7.0
4826,8.0
4827,7.0
4828,7.0
4829,7.0
4830,8.0
4831,7.0
4832,7.0
4833,7.0
4834,8.0
4835,6.0
4836,6.0
4837,8.0
4838,6.0
4839,6.0
4840,6.0
4841,8.0
4842,8.0
4843,8.0
4844,8.0
4845,7.0
4846,7.0
4847,7.0
4848,8.0
4849,7.0
4850,6.0
4851,6.0
4852,7.0
4853,8.0
4854,7.0
4855,8.0
4856,8.0
4857,7.0
4858,7.0
4859,7.0
4860,7.0
4861,8.0
4862,7.0
4863,8.0
4864,8.0
4865,8.0
4866,8.0
4867,8.0
4868,6.0
4869,7.0
4870,7.0
4871,8.0
4872,8.0
4873,7.0
4874,8.0
4875,6.0
4876,7.0
4877,5.0
4878,8.0
4879,7.0
4880,7.0
4881,8.0
4882,8.0
4883,7.0
4884,8.0
4885,7.0
4886,7.0
4887,7.0
4888,6.0
4889,7.0
4890,7.0
4891,7.0
4892,6.0
4893,8.0
4894,8.0
4895,8.0
4896,8.0
4897,8.0
4898,7.0
4899,7.0
4900,8.0
4901,7.0
4902,7.0
4903,6.0
4904,8.0
4905,6.0
4906,8.0
4907,7.0
4908,7.0
4909,4.0
4910,7.0
4911,7.0
4912,8.0
4913,7.0
4914,8.0
4915,7.0
4916,7.0
4917,7.0
4918,6.0
4919,7.0
4920,8.0
4921,6.0
4922,8.0
4923,7.0
4924,7.0
4925,8.0
4926,7.0
4927,8.0
4928,6.0
4929,7.0
4930,7.0
4931,8.0
4932,6.0
4933,7.0
4934,7.0
4935,7.0
4936,7.0
4937,8.0
4938,8.0
4939,7.0
4940,7.0
4941,6.0
4942,7.0
4943,7.0
4944,8.0
4945,8.0
4946,6.0
4947,8.0
4948,7.0
4949,7.0
4950,6.0
4951,8.0
4952,6.0
4953,7.0
4954,7.0
4955,7.0
4956,8.0
4957,8.0
4958,7.0
4959,6.0
4960,7.0
4961,6.0
4962,7.0
4963,7.0
4964,8.0
4965,6.0
4966,6.0
4967,7.0
4968,6.0
4969,7.0
4970,7.0
4971,8.0
4972,6.0
4973,7.0
4974,7.0
4975,7.0
4976,6.0
4977,7.0
4978,7.0
4979,7.0
4980,8.0
4981,6.0
4982,7.0
4983,7.0
4984,8.0
4985,8.0
4986,7.0
4987,7.0
4988,8.0
4989,7.0
4990,7.0
4991,8.0
4992,5.0
4993,7.0
4994,7.0
4995,7.0
4996,8.0
4997,8.0
4998,7.0
4999,8.0
5000,7.0
5001,7.0
5002,7.0
5003,7.0
5004,6.0
5005,6.0
5006,8.0
5007,7.0
5008,6.0
5009,7.0
5010,7.0
5011,6.0
5012,8.0
5013,7.0
5014,7.0
5015,7.0
5016,8.0
5017,6.0
5018,7.0
5019,8.0
5020,8.0
5021,8.0
5022,7.0
5023,8.0
5024,8.0
5025,7.0
5026,7.0
5027,6.0
5028,6.0
5029,7.0
5030,6.0
5031,8.0
5032,7.0
5033,8.0
5034,8.0
5035,7.0
5036,9.0
5037,8.0
5038,8.0
5039,7.0
5040,7.0
5041,7.0
5042,7.0
5043,6.0
5044,8.0
5045,8.0
5046,7.0
5047,7.0
5048,7.0
5049,8.0
5050,7.0
5051,5.0
5052,7.0
5053,8.0
5054,8.0
5055,8.0
5056,7.0
5057,7.0
5058,6.0
5059,7.0
5060,8.0
5061,8.0
5062,7.0
5063,8.0
5064,8.0
5065,8.0
5066,7.0
5067,8.0
5068,8.0
5069,8.0
5070,8.0
5071,9.0
5072,8.0
5073,8.0
5074,7.0
5075,7.0
5076,9.0
5077,6.0
5078,8.0
5079,6.0
5080,8.0
5081,6.0
5082,7.0
5083,8.0
5084,7.0
5085,8.0
5086,7.0
5087,6.0
5088,8.0
5089,8.0
5090,7.0
5091,8.0
5092,8.0
5093,8.0
5094,8.0
5095,7.0
5096,8.0
5097,7.0
5098,6.0
5099,7.0
5100,8.0
5101,6.0
5102,8.0
5103,9.0
5104,8.0
5105,7.0
5106,7.0
5107,8.0
5108,6.0
5109,7.0
5110,7.0
5111,7.0
5112,7.0
5113,7.0
5114,7.0
5115,7.0
5116,8.0
5117,7.0
5118,8.0
5119,8.0
5120,7.0
5121,8.0
5122,7.0
5123,8.0
5124,6.0
5125,6.0
5126,6.0
5127,7.0
5128,7.0
5129,7.0
5130,8.0
5131,8.0
5132,6.0
5133,7.0
5134,7.0
5135,7.0
5136,8.0
5137,7.0
5138,7.0
5139,8.0
5140,7.0
5141,8.0
5142,7.0
5143,7.0
5144,8.0
5145,8.0
5146,8.0
5147,7.0
5148,7.0
5149,8.0
5150,7.0
5151,6.0
5152,8.0
5153,8.0
5154,7.0
5155,7.0
5156,6.0
5157,8.0
5158,6.0
5159,7.0
5160,8.0
5161,7.0
5162,7.0
5163,7.0
5164,7.0
5165,8.0
5166,8.0
5167,6.0
5168,8.0
5169,7.0
5170,6.0
5171,7.0
5172,6.0
5173,8.0
5174,8.0
5175,7.0
5176,7.0
5177,7.0
5178,8.0
5179,8.0
5180,7.0
5181,6.0
5182,6.0
5183,6.0
5184,8.0
5185,7.0
5186,6.0
5187,6.0
5188,7.0
5189,8.0
5190,7.0
5191,7.0
5192,7.0
5193,7.0
5194,9.0
5195,8.0
5196,8.0
5197,6.0
5198,8.0
5199,7.0
5200,7.0
5201,7.0
5202,8.0
5203,8.0
5204,8.0
5205,7.0
5206,7.0
5207,8.0
5208,8.0
5209,8.0
5210,7.0
5211,7.0
5212,8.0
5213,7.0
5214,7.0
5215,8.0
5216,8.0
5217,8.0
5218,7.0
5219,8.0
5220,7.0
5221,6.0
5222,8.0
5223,7.0
5224,7.0
5225,8.0
5226,8.0
5227,6.0
5228,6.0
5229,7.0
5230,7.0
5231,7.0
5232,8.0
5233,7.0
5234,8.0
5235,6.0
5236,8.0
5237,6.0
5238,7.0
5239,9.0
5240,7.0
5241,8.0
5242,7.0
5243,7.0
5244,7.0
5245,7.0
5246,6.0
5247,7.0
5248,8.0
5249,7.0
5250,8.0
5251,8.0
5252,7.0
5253,6.0
5254,7.0
5255,7.0
5256,7.0
5257,8.0
5258,7.0
5259,7.0
5260,7.0
5261,8.0
5262,8.0
5263,6.0
5264,7.0
5265,7.0
5266,9.0
5267,8.0
5268,7.0
5269,8.0
5270,8.0
5271,7.0
5272,7.0
5273,7.0
5274,8.0
5275,8.0
5276,7.0
5277,8.0
5278,8.0
5279,7.0
5280,7.0
5281,8.0
5282,8.0
5283,7.0
5284,7.0
5285,8.0
5286,8.0
5287,7.0
5288,6.0
5289,8.0
5290,9.0
5291,8.0
5292,7.0
5293,6.0
5294,8.0
5295,7.0
5296,7.0
5297,8.0
5298,7.0
5299,7.0
5300,7.0
5301,7.0
5302,7.0
5303,7.0
5304,8.0
5305,8.0
5306,6.0
5307,7.0
5308,8.0
5309,7.0
5310,7.0
5311,7.0
5312,7.0
5313,7.0
5314,7.0
5315,8.0
5316,7.0
5317,6.0
5318,7.0
5319,7.0
5320,6.0
5321,8.0
5322,7.0
5323,6.0
5324,6.0
5325,8.0
5326,6.0
5327,8.0
5328,7.0
5329,8.0
5330,8.0
5331,8.0
5332,8.0
5333,7.0
5334,7.0
5335,7.0
5336,7.0
5337,7.0
5338,7.0
5339,8.0
5340,7.0
5341,8.0
5342,7.0
5343,7.0
5344,8.0
5345,6.0
5346,7.0
5347,7.0
5348,8.0
5349,8.0
5350,8.0
5351,7.0
5352,8.0
5353,7.0
5354,8.0
5355,7.0
5356,7.0
5357,7.0
5358,6.0
5359,7.0
5360,7.0
5361,7.0
5362,8.0
5363,8.0
5364,8.0
5365,8.0
5366,7.0
5367,7.0
5368,7.0
5369,6.0
5370,6.0
5371,7.0
5372,7.0
5373,8.0
5374,7.0
5375,7.0
5376,7.0
5377,8.0
5378,8.0
5379,7.0
5380,8.0
5381,8.0
5382,8.0
5383,9.0
5384,8.0
5385,8.0
5386,8.0
5387,7.0
5388,7.0
5389,7.0
5390,6.0
5391,7.0
5392,8.0
5393,7.0
5394,8.0
5395,6.0
5396,7.0
5397,8.0
5398,8.0
5399,7.0
5400,7.0
5401,7.0
5402,8.0
5403,7.0
5404,7.0
5405,8.0
5406,8.0
5407,9.0
5408,7.0
5409,8.0
5410,6.0
5411,8.0
5412,8.0
5413,6.0
5414,7.0
5415,7.0
5416,8.0
5417,7.0
5418,7.0
5419,8.0
5420,8.0
5421,7.0
5422,7.0
5423,7.0
5424,6.0
5425,8.0
5426,6.0
5427,7.0
5428,7.0
5429,6.0
5430,7.0
5431,6.0
5432,7.0
5433,7.0
5434,7.0
5435,7.0
5436,7.0
5437,7.0
5438,6.0
5439,8.0
5440,8.0
5441,8.0
5442,6.0
5443,7.0
5444,8.0
5445,8.0
5446,8.0
5447,9.0
5448,8.0
5449,7.0
5450,7.0
5451,7.0
5452,8.0
5453,8.0
5454,8.0
5455,7.0
5456,7.0
5457,7.0
5458,6.0
5459,8.0
5460,7.0
5461,7.0
5462,8.0
5463,8.0
5464,6.0
5465,7.0
5466,7.0
5467,8.0
5468,7.0
5469,7.0
5470,7.0
5471,7.0
5472,8.0
5473,8.0
5474,7.0
5475,8.0
5476,7.0
5477,6.0
5478,7.0
5479,7.0
5480,8.0
5481,7.0
5482,8.0
5483,7.0
5484,8.0
5485,8.0
5486,7.0
5487,8.0
5488,7.0
5489,7.0
5490,6.0
5491,8.0
5492,8.0
5493,6.0
5494,7.0
5495,8.0
5496,7.0
5497,6.0
5498,7.0
5499,6.0
5500,8.0
5501,8.0
5502,7.0
5503,7.0
5504,8.0
5505,7.0
5506,8.0
5507,7.0
5508,6.0
5509,7.0
5510,7.0
5511,7.0
5512,6.0
5513,7.0
5514,7.0
5515,8.0
5516,6.0
5517,7.0
5518,7.0
5519,8.0
5520,7.0
5521,8.0
5522,7.0
5523,7.0
5524,6.0
5525,8.0
5526,8.0
5527,7.0
5528,7.0
5529,7.0
5530,6.0
5531,9.0
5532,8.0
5533,7.0
5534,8.0
5535,8.0
5536,7.0
5537,8.0
5538,7.0
5539,8.0
5540,8.0
5541,6.0
5542,7.0
5543,9.0
5544,7.0
5545,7.0
5546,8.0
5547,6.0
5548,8.0
5549,8.0
5550,8.0
5551,7.0
5552,7.0
5553,8.0
5554,8.0
5555,6.0
5556,6.0
5557,8.0
5558,7.0
5559,7.0
5560,7.0
5561,6.0
5562,8.0
5563,7.0
5564,7.0
5565,8.0
5566,7.0
5567,6.0
5568,6.0
5569,9.0
5570,8.0
5571,8.0
5572,7.0
5573,7.0
5574,7.0
5575,8.0
5576,8.0
5577,8.0
5578,6.0
5579,6.0
5580,8.0
5581,7.0
5582,7.0
5583,7.0
5584,8.0
5585,8.0
5586,7.0
5587,7.0
5588,7.0
5589,6.0
5590,7.0
5591,7.0
5592,7.0
5593,7.0
5594,6.0
5595,6.0
5596,7.0
5597,6.0
5598,8.0
5599,7.0
5600,7.0
5601,7.0
5602,6.0
5603,6.0
5604,6.0
5605,7.0
5606,6.0
5607,7.0
5608,8.0
5609,8.0
5610,8.0
5611,8.0
5612,7.0
5613,6.0
5614,6.0
5615,6.0
5616,8.0
5617,6.0
5618,7.0
5619,8.0
5620,8.0
5621,7.0
5622,8.0
5623,7.0
5624,7.0
5625,8.0
5626,7.0
5627,7.0
5628,7.0
5629,7.0
5630,7.0
5631,8.0
5632,8.0
5633,7.0
5634,7.0
5635,7.0
5636,8.0
5637,7.0
5638,6.0
5639,8.0
5640,8.0
5641,7.0
5642,5.0
5643,6.0
5644,7.0
5645,7.0
5646,7.0
5647,8.0
5648,6.0
5649,7.0
5650,6.0
5651,6.0
5652,6.0
5653,8.0
5654,8.0
5655,9.0
5656,7.0
5657,7.0
5658,8.0
5659,8.0
5660,7.0
5661,7.0
5662,8.0
5663,7.0
5664,7.0
5665,8.0
5666,6.0
5667,8.0
5668,8.0
5669,7.0
5670,8.0
5671,7.0
5672,8.0
5673,8.0
5674,7.0
5675,8.0
5676,7.0
5677,7.0
5678,6.0
5679,7.0
5680,7.0
5681,7.0
5682,7.0
5683,7.0
5684,6.0
5685,8.0
5686,7.0
5687,7.0
5688,6.0
5689,8.0
5690,6.0
5691,6.0
5692,7.0
5693,7.0
5694,7.0
5695,7.0
5696,7.0
5697,7.0
5698,8.0
5699,8.0
5700,7.0
5701,8.0
5702,7.0
5703,7.0
5704,6.0
5705,8.0
5706,7.0
5707,7.0
5708,7.0
5709,8.0
5710,8.0
5711,8.0
5712,7.0
5713,8.0
5714,6.0
5715,8.0
5716,6.0
5717,8.0
5718,8.0
5719,7.0
5720,7.0
5721,8.0
5722,7.0
5723,6.0
5724,7.0
5725,8.0
5726,7.0
5727,7.0
5728,7.0
5729,7.0
5730,8.0
5731,6.0
5732,7.0
5733,7.0
5734,7.0
5735,7.0
5736,8.0
5737,8.0
5738,7.0
5739,7.0
5740,7.0
5741,7.0
5742,7.0
5743,7.0
5744,6.0
5745,8.0
5746,6.0
5747,8.0
5748,7.0
5749,8.0
5750,8.0
5751,6.0
5752,7.0
5753,7.0
5754,7.0
5755,6.0
5756,8.0
5757,7.0
5758,6.0
5759,8.0
5760,8.0
5761,6.0
5762,7.0
5763,7.0
5764,7.0
5765,8.0
5766,7.0
5767,7.0
5768,7.0
5769,6.0
5770,6.0
5771,7.0
5772,6.0
5773,7.0
5774,7.0
5775,7.0
5776,7.0
5777,8.0
5778,7.0
5779,8.0
5780,7.0
5781,7.0
5782,7.0
5783,8.0
5784,7.0
5785,7.0
5786,6.0
5787,6.0
5788,8.0
5789,6.0
5790,7.0
5791,7.0
5792,7.0
5793,7.0
5794,7.0
5795,6.0
5796,6.0
5797,7.0
5798,8.0
5799,6.0
5800,8.0
5801,8.0
5802,8.0
5803,8.0
5804,7.0
5805,8.0
5806,7.0
5807,7.0
5808,7.0
5809,8.0
5810,7.0
5811,8.0
5812,7.0
5813,9.0
5814,7.0
5815,7.0
5816,8.0
5817,8.0
5818,8.0
5819,7.0
5820,7.0
5821,7.0
5822,7.0
5823,7.0
5824,9.0
5825,7.0
5826,7.0
5827,7.0
5828,8.0
5829,7.0
5830,8.0
5831,7.0
5832,6.0
5833,8.0
5834,6.0
5835,7.0
5836,7.0
5837,9.0
5838,7.0
5839,8.0
5840,7.0
5841,8.0
5842,7.0
5843,8.0
5844,8.0
5845,8.0
5846,7.0
5847,8.0
5848,7.0
5849,7.0
5850,7.0
5851,7.0
5852,8.0
5853,6.0
5854,7.0
5855,8.0
5856,9.0
5857,7.0
5858,8.0
5859,7.0
5860,7.0
5861,7.0
5862,8.0
5863,7.0
5864,7.0
5865,7.0
5866,7.0
5867,7.0
5868,8.0
5869,8.0
5870,8.0
5871,8.0
5872,7.0
5873,7.0
5874,6.0
5875,7.0
5876,8.0
5877,7.0
5878,8.0
5879,8.0
5880,7.0
5881,8.0
5882,7.0
5883,6.0
5884,7.0
5885,7.0
5886,6.0
5887,7.0
5888,7.0
5889,8.0
5890,7.0
5891,8.0
5892,6.0
5893,8.0
5894,7.0
5895,7.0
5896,8.0
5897,8.0
5898,6.0
5899,6.0
5900,7.0
5901,7.0
5902,7.0
5903,8.0
5904,8.0
5905,8.0
5906,7.0
5907,7.0
5908,7.0
5909,8.0
5910,6.0
5911,6.0
5912,7.0
5913,8.0
5914,7.0
5915,8.0
5916,7.0
5917,7.0
5918,7.0
5919,6.0
5920,7.0
5921,8.0
5922,7.0
5923,8.0
5924,6.0
5925,7.0
5926,7.0
5927,6.0
5928,7.0
5929,6.0
5930,7.0
5931,8.0
5932,7.0
5933,7.0
5934,7.0
5935,8.0
5936,8.0
5937,7.0
5938,7.0
5939,7.0
5940,7.0
5941,8.0
5942,9.0
5943,6.0
5944,8.0
5945,7.0
5946,8.0
5947,7.0
5948,6.0
5949,7.0
5950,7.0
5951,8.0
5952,8.0
5953,8.0
5954,6.0
5955,8.0
5956,7.0
5957,7.0
5958,6.0
5959,7.0
5960,7.0
5961,8.0
5962,7.0
5963,8.0
5964,8.0
5965,7.0
5966,7.0
5967,7.0
5968,7.0
5969,7.0
5970,8.0
5971,8.0
5972,7.0
5973,8.0
5974,8.0
5975,7.0
5976,8.0
5977,9.0
5978,6.0
5979,7.0
5980,8.0
5981,7.0
5982,8.0
5983,6.0
5984,7.0
5985,7.0
5986,8.0
5987,7.0
5988,6.0
5989,7.0
5990,6.0
5991,7.0
5992,7.0
5993,8.0
5994,6.0
5995,8.0
5996,8.0
5997,7.0
5998,8.0
5999,8.0
6000,7.0
6001,6.0
6002,8.0
6003,8.0
6004,7.0
6005,7.0
6006,7.0
6007,7.0
6008,7.0
6009,8.0
6010,7.0
6011,8.0
6012,6.0
6013,7.0
6014,7.0
6015,8.0
6016,6.0
6017,7.0
6018,7.0
6019,7.0
6020,7.0
6021,7.0
6022,8.0
6023,6.0
6024,7.0
6025,8.0
6026,8.0
6027,7.0
6028,7.0
6029,7.0
6030,7.0
6031,7.0
6032,8.0
6033,6.0
6034,8.0
6035,7.0
6036,8.0
6037,6.0
6038,8.0
6039,8.0
6040,7.0
6041,8.0
6042,8.0
6043,7.0
6044,7.0
6045,7.0
6046,7.0
6047,8.0
6048,7.0
6049,6.0
6050,6.0
6051,7.0
6052,7.0
6053,7.0
6054,7.0
6055,7.0
6056,6.0
6057,8.0
6058,8.0
6059,7.0
6060,8.0
6061,8.0
6062,7.0
6063,8.0
6064,7.0
6065,7.0
6066,8.0
6067,6.0
6068,7.0
6069,7.0
6070,9.0
6071,6.0
6072,6.0
6073,7.0
6074,9.0
6075,8.0
6076,7.0
6077,7.0
6078,6.0
6079,7.0
6080,7.0
6081,7.0
6082,8.0
6083,7.0
6084,7.0
6085,7.0
6086,8.0
6087,7.0
6088,8.0
6089,6.0
6090,7.0
6091,8.0
6092,7.0
6093,7.0
6094,6.0
6095,7.0
6096,7.0
6097,9.0
6098,7.0
6099,7.0
6100,8.0
6101,8.0
6102,7.0
6103,7.0
6104,8.0
6105,8.0
6106,6.0
6107,7.0
6108,6.0
6109,7.0
6110,7.0
6111,8.0
6112,6.0
6113,7.0
6114,6.0
6115,6.0
6116,6.0
6117,8.0
6118,7.0
6119,7.0
6120,7.0
6121,6.0
6122,8.0
6123,6.0
6124,7.0
6125,8.0
6126,7.0
6127,6.0
6128,6.0
6129,7.0
6130,8.0
6131,7.0
6132,7.0
6133,6.0
6134,8.0
6135,7.0
6136,7.0
